School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Smithton,0.59,1.42,2.01,3,1,1
St. Pius X (Festus),0.71,1.03,1.74,2,3,2
Lutheran St. Charles,0.37,1.28,1.65,4,2,3
Maryville,0.8,-0.19,0.61,1,7,4
Summit Christian Academy,-0.43,0.6,0.17,9,5,5
Father Tolton,-0.58,0.74,0.16,10,4,6
St. Francis Borgia,-0.13,-0.45,-0.58,5,8,7
Bishop DuBourg,-0.88,-0.19,-1.07,12,6,8
Brentwood,-0.29,-0.84,-1.14,7,9,9
Gateway Science Charter,-0.32,-1.73,-2.05,8,14,10
Fair Grove,-0.65,-1.75,-2.41,11,15,11
Fatima,-1.2,-1.23,-2.42,14,12,12
New Covenant Academy,-1.39,-1.08,-2.47,15,10,13
Knob Noster,-1.72,-1.21,-2.93,17,11,14
Missouri Military Academy,-0.23,-2.95,-3.19,6,25,15
Lutheran (Kansas City),-1.17,-2.08,-3.25,13,17,16
Laquey,-1.97,-1.62,-3.58,22,13,17
Valley Park,-1.41,-2.55,-3.96,16,20,18
Maplewood-Richmond Hts.,-2.2,-2.14,-4.34,23,18,19
Metro,-1.9,-2.83,-4.74,19,23,20
Lone Jack,-2.21,-2.57,-4.77,24,21,21
Dixon,-1.91,-2.89,-4.79,20,24,22
Crocker,-1.86,-3.05,-4.91,18,26,23
Canton,-2.77,-2.14,-4.92,25,19,24
McKinley Classical Leadership,-3.44,-1.97,-5.41,29,16,25
Crossroads College Preparatory,-2.77,-3.12,-5.9,26,27,26
Green Ridge,-2.8,-3.65,-6.45,27,29,27
St. Paul Lutheran (Farmington),-3.86,-2.82,-6.68,32,22,28
Cristo Rey,-1.93,-5.2,-7.13,21,33,29
STEAM Academy,-3.34,-4.08,-7.42,28,30,30
Cole Camp,-4.24,-3.32,-7.57,33,28,31
Hancock,-3.48,-4.36,-7.83,30,31,32
Iberia,-3.75,-5.15,-8.9,31,32,33
Cardinal Ritter,-6.09,-6.32,-12.4,35,34,34
Richland,-5.2,-7.41,-12.61,34,35,35
Calvary Lutheran,-6.4,-8.92,-15.32,36,36,36
