School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Whitfield,2.12,2.1,4.22,2,1,1
Westminster Christian Academy,2.03,2.03,4.06,3,2,2
Perryville,2.46,1.04,3.5,1,4,3
Orchard Farm,0.54,1.4,1.94,6,3,4
Bishop LeBlond,1.06,0.3,1.36,4,11,5
Affton,0.73,0.46,1.19,5,7,6
Excelsior Springs,0.41,0.16,0.58,7,14,7
St. Charles,0.23,0.27,0.5,8,12,8
Osage,-0.11,0.4,0.29,11,8,9
Harrisonville,-0.7,0.87,0.17,23,5,10
Logan-Rogersville,-0.04,0.05,0.01,10,15,11
Odessa,-0.28,0.2,-0.09,14,13,12
Chillicothe,-0.46,0.33,-0.13,18,10,13
Marshall,-0.72,0.37,-0.35,25,9,14
Duchesne,-1.0,0.64,-0.36,28,6,15
Fulton,-0.18,-0.33,-0.51,12,17,16
Southern Boone,-0.55,-0.09,-0.63,20,16,17
Sacred Heart,-0.2,-0.8,-1.0,13,26,18
St. Pius X (Kansas City),-0.52,-0.57,-1.09,19,20,19
Barstow,-0.44,-0.78,-1.22,17,25,20
DeSoto,-0.64,-0.59,-1.22,22,21,21
Clinton,-0.72,-0.53,-1.24,24,19,22
Savannah,-0.38,-0.9,-1.28,15,28,23
Oak Grove,-0.62,-0.87,-1.48,21,27,24
Veritas Christian Academy,-0.96,-0.66,-1.62,26,22,25
Moberly,0.21,-2.07,-1.86,9,37,26
Bayless,-1.75,-0.37,-2.12,33,18,27
Monett,-1.45,-0.77,-2.22,31,24,28
St. Charles West,-1.04,-1.26,-2.29,29,30,29
Center,-1.31,-0.99,-2.3,30,29,30
Windsor (Imperial),-1.92,-0.76,-2.68,35,23,31
Pleasant Hill,-0.97,-1.8,-2.77,27,35,32
Winfield,-1.71,-1.33,-3.04,32,31,33
Wright City,-1.96,-1.44,-3.41,36,32,34
North County,-1.82,-1.79,-3.61,34,33,35
Kirksville,-2.16,-1.96,-4.12,38,36,36
University City,-2.21,-2.24,-4.45,39,38,37
Benton,-2.93,-1.8,-4.73,41,34,38
Mexico,-0.41,-4.4,-4.81,16,47,39
Boonville,-2.0,-2.82,-4.82,37,43,40
Northeast (Kansas City),-3.05,-2.69,-5.74,45,40,41
Lutheran North,-2.96,-2.8,-5.76,42,41,42
Cassville,-3.04,-2.8,-5.84,44,42,43
Greenwood,-2.97,-3.0,-5.98,43,44,44
Lafayette (St. Joseph),-3.69,-2.66,-6.35,49,39,45
Aurora,-2.24,-4.15,-6.39,40,46,46
Fredericktown,-3.12,-3.72,-6.84,46,45,47
Cameron,-3.41,-4.52,-7.93,47,48,48
St. Clair,-3.59,-5.85,-9.45,48,49,49
